activityId,activityName,startTimeLocal,startTimeGMT,distance,duration,elapsedDuration,movingDuration,elevationGain,elevationLoss,averageSpeed,maxSpeed,avgGradeAdjustedSpeed,calories,bmrCalories,averageHR,maxHR,averageRunningCadenceInStepsPerMinute,maxRunningCadenceInStepsPerMinute,steps,avgStrideLength,vO2MaxValue,avgPower,maxPower,normPower,aerobicTrainingEffect,anaerobicTrainingEffect,trainingEffectLabel,activityTrainingLoad,aerobicTrainingEffectMessage,anaerobicTrainingEffectMessage,minTemperature,maxTemperature,minElevation,maxElevation,avgElevation,maxVerticalSpeed,waterEstimated,lapCount,moderateIntensityMinutes,vigorousIntensityMinutes,fastestSplit_1000,fastestSplit_1609,fastestSplit_5000,hrTimeInZone_1,hrTimeInZone_2,hrTimeInZone_3,hrTimeInZone_4,hrTimeInZone_5,powerTimeInZone_1,powerTimeInZone_2,powerTimeInZone_3,powerTimeInZone_4,powerTimeInZone_5,startLatitude,startLongitude,endLatitude,endLongitude,locationName,manufacturer,description
19300073753,足立区 ラン,2025-06-01 21:03:54,2025-06-01 12:03:54,2004.469970703125,839.9400024414062,2759.35595703125,807.0,14.0,0.0,2.385999917984009,6.979000091552734,2.38100004196167,161.0,22.0,137.0,168.0,150.8125,228.0,2176,94.7985014867705,,270.0,846.0,345.0,1.7999999523162842,2.5,ANAEROBIC_CAPACITY,68.62110900878906,RECOVERY_5,MAINTAINING_ANAEROBIC_BASE_1,23.0,30.0,-6.599999904632568,2.4000000953674316,,0.40000009536743164,219.0,3,3,13,359.5740051269531,622.9749755859375,,50.006,497.518,116.971,113.984,0.0,97.005,15.985,9.999,9.964,55.032,35.76783732511103,139.77355387061834,35.76771419495344,139.77360122837126,足立区,GARMIN,
19296693602,足立区 ラン,2025-06-01 16:06:52,2025-06-01 07:06:52,3804.2099609375,1728.93798828125,3306.427001953125,1546.0,9.0,4.0,2.200000047683716,3.38700008392334,2.2230000495910645,333.0,45.0,139.0,155.0,142.03125,248.0,3984,93.25999755859375,53.0,271.0,433.0,314.0,2.299999952316284,0.5,RECOVERY,42.84437561035156,MINOR_AEROBIC_BENEFIT_0,NO_ANAEROBIC_BENEFIT_0,24.0,28.0,-2.5999999046325684,6.0,,0.20000028610229495,471.0,4,6,23,384.7070007324219,676.4199829101562,,108.398,1318.491,298.001,0.0,0.0,925.935,224.753,21.257,0.0,0.0,35.79380546696484,139.78789924643934,35.768299670889974,139.77488474920392,足立区,GARMIN,
19296684202,足立区 ラン,2025-06-01 14:37:25,2025-06-01 05:37:25,9716.259765625,4054.06103515625,4911.93603515625,3691.0,17.0,14.0,2.3970000743865967,3.7320001125335693,2.3980000019073486,805.0,105.0,143.0,169.0,149.296875,255.0,9916,95.65999755859376,53.0,292.0,491.0,332.0,2.799999952316284,0.0,AEROBIC_BASE,61.773162841796875,MAINTAINING_AEROBIC_BASE_7,NO_ANAEROBIC_BENEFIT_0,25.0,31.0,1.2000000476837158,8.600000381469727,,2.1999998092651367,,10,,,,,,87.592,2400.649,1375.94,158.999,0.0,1892.732,915.149,149.999,8.002,0.0,35.767826260998845,139.77354682981968,35.79517004080117,139.7883058525622,足立区,GARMIN,
19289524949,足立区 - Recovery,2025-05-31 20:59:02,2025-05-31 11:59:02,3148.780029296875,1236.7939453125,3045.992919921875,1159.9309997558594,12.0,2.0,2.5460000038146973,5.028999805450439,2.5109999179840083,247.0,32.0,138.0,168.0,157.5625,255.0,3188,96.75,53.0,307.0,664.0,358.0,2.0999999046325684,1.2000000476837158,RECOVERY,43.467315673828125,MINOR_AEROBIC_BENEFIT_0,MINOR_ANAEROBIC_BENEFIT_15,22.0,29.0,-0.20000000298023224,9.800000190734863,,0.5999999046325684,330.0,4,4,17,298.7070007324219,547.1409912109375,,124.486,606.092,276.018,170.986,0.0,534.533,166.529,76.974,70.912,45.001,35.767758786678314,139.7735418844968,35.76795014552772,139.7726126667112,足立区,GARMIN,
19265567573,足立区 - Base,2025-05-29 12:26:53,2025-05-29 03:26:53,4009.739990234375,1481.220947265625,1481.220947265625,1406.0,9.0,7.0,2.7070000171661377,3.2190001010894775,2.7320001125335693,320.0,38.0,144.0,161.0,163.203125,240.0,3964,101.20999755859376,52.0,335.0,416.0,351.0,2.5,0.0,AEROBIC_BASE,52.29682922363281,MAINTAINING_AEROBIC_FITNESS_1,NO_ANAEROBIC_BENEFIT_0,26.0,30.0,1.399999976158142,6.400000095367432,,0.7999999523162843,411.0,5,1,23,331.6910095214844,543.6079711914062,,58.999,599.002,766.175,14.0,0.0,712.513,587.649,7.992,0.0,0.0,35.76768301427364,139.77354934439063,35.765309846028686,139.77149276062846,足立区,GARMIN,
19258850965,足立区 ラン,2025-05-28 20:04:53,2025-05-28 11:04:53,6342.919921875,2221.512939453125,2221.512939453125,2196.4359741210938,13.0,15.0,2.8550000190734863,4.14300012588501,2.8640000820159908,492.0,57.0,155.0,182.0,162.171875,202.0,5930,103.04000244140626,52.0,332.0,486.0,368.0,3.4000000953674316,0.0,TEMPO,111.32017517089844,IMPACTING_TEMPO_22,NO_ANAEROBIC_BENEFIT_0,21.0,30.0,1.399999976158142,9.800000190734863,,3.5999999046325684,560.0,7,1,33,287.3699951171875,464.6090087890625,1553.0560302734375,21.354,758.169,358.963,923.976,153.984,540.74,725.234,397.776,79.16,0.0,35.76766725629568,139.7735566366464,35.767773957923055,139.77369007654488,足立区,GARMIN,
19249477550,足立区 ラン,2025-05-27 21:29:25,2025-05-27 12:29:25,5056.4501953125,2035.47900390625,2040.1519775390625,1966.822998046875,10.0,2.0,2.4839999675750732,3.4059998989105225,2.506999969482422,397.0,53.0,141.0,150.0,166.703125,180.0,5606,89.28094882899065,52.0,306.0,413.0,317.0,2.4000000953674316,0.0,RECOVERY,46.09698486328125,MINOR_AEROBIC_BENEFIT_0,NO_ANAEROBIC_BENEFIT_0,22.0,29.0,0.4000000059604645,7.599999904632568,,0.40000009536743164,559.0,6,1,31,372.59698486328125,611.4719848632812,2035.47900390625,40.0,1973.994,11.999,0.0,0.0,1765.722,23.001,1.0,0.0,0.0,35.76757622882724,139.77356208488345,35.76798962429166,139.77188997901976,足立区,GARMIN,
19239413665,足立区 - Recovery,2025-05-26 21:23:26,2025-05-26 12:23:26,2780.4599609375,1354.5579833984375,2372.302001953125,1211.0,8.0,7.0,2.052999973297119,3.246999979019165,2.0510001182556152,230.0,35.0,129.0,145.0,138.3125,173.0,3218,88.9539824950971,,230.0,409.0,267.0,1.2999999523162842,0.0,RECOVERY,16.700454711914062,RECOVERY_5,NO_ANAEROBIC_BENEFIT_0,23.0,28.0,3.4000000953674316,8.600000381469727,,0.39999961853027344,329.0,3,5,20,409.56500244140625,801.4169921875,,156.376,1112.893,0.0,0.0,0.0,264.991,7.014,0.0,0.0,0.0,35.769563326612115,139.7717476543039,35.767935728654265,139.7724797297269,足立区,GARMIN,
19226388915,秦野市 トレイルラン,2025-05-25 10:34:38,2025-05-25 01:34:38,11591.1201171875,13288.5478515625,13288.5478515625,9194.0,740.0,770.0,0.8719999790191652,3.125999927520752,1.090000033378601,1547.0,343.0,126.0,168.0,70.4375,250.0,19262,74.23528888075295,52.0,98.0,553.0,186.0,3.0,0.0,AEROBIC_BASE,78.70729064941406,IMPROVING_AEROBIC_BASE_8,NO_ANAEROBIC_BENEFIT_0,,,61.599998474121094,557.0,,11.600006103515625,1384.0,12,68,78,458.2139892578125,1040.6529541015625,4071.5,4540.01,6285.304,2079.575,133.15,0.0,842.047,188.78,83.002,45.003,4.001,35.37092671729624,139.226675927639,35.40053294040263,139.2829516902566,秦野市,GARMIN,
19216903832,足立区 ラン,2025-05-24 13:24:40,2025-05-24 04:24:40,12784.4599609375,6251.7548828125,6346.0029296875,5386.0,196.0,153.0,2.0450000762939453,4.627999782562256,2.0460000038146973,1060.0,161.0,136.0,162.0,132.53125,233.0,13402,89.60000000000001,,242.0,1185.0,316.0,3.299999952316284,0.6000000238418579,AEROBIC_BASE,110.60748291015625,IMPROVING_AEROBIC_BASE_8,NO_ANAEROBIC_BENEFIT_0,23.0,30.0,-17.600000381469727,43.20000076293945,,20.199999809265137,,13,,,,,,933.585,2292.845,2865.42,1.999,0.0,2324.337,739.068,135.556,73.048,58.702,35.76764613389969,139.77355185896158,35.69315607659519,139.70370654948056,足立区,GARMIN,
19210213688,足立区 ラン,2025-05-23 19:15:22,2025-05-23 10:15:22,4117.759765625,1726.364990234375,4315.7099609375,1516.0,42.0,42.0,2.384999990463257,4.861000061035156,2.4040000438690186,313.0,45.0,131.0,166.0,124.453125,208.0,3670,116.62915335395442,52.0,269.0,550.0,357.0,2.0999999046325684,0.4000000059604645,RECOVERY,36.70433044433594,MINOR_AEROBIC_BENEFIT_0,NO_ANAEROBIC_BENEFIT_0,22.0,29.0,-11.800000190734863,11.800000190734863,,4.800000101327896,420.0,5,5,30,273.16900634765625,520.7479858398438,,216.055,765.31,638.985,13.002,0.0,305.978,222.005,206.988,221.001,12.999,35.76768544502556,139.77349787950516,35.76794947497547,139.77440387941897,足立区,GARMIN,
19206980733,足立区 - RP1 5,2025-05-23 08:40:08,2025-05-22 23:40:08,9303.8603515625,3429.030029296875,3429.030029296875,3385.561004638672,35.0,35.0,2.713000059127807,4.114999771118164,2.7320001125335693,743.0,89.0,159.0,183.0,165.609375,240.0,9320,97.08001572695728,52.0,320.0,512.0,352.0,3.5999999046325684,0.4000000059604645,LACTATE_THRESHOLD,137.39781188964844,IMPROVING_LACTATE_THRESHOLD_12,NO_ANAEROBIC_BENEFIT_0,23.0,30.0,-9.399999618530273,15.800000190734863,,1.3999998569488525,939.0,18,4,51,291.0360107421875,482.0889892578125,1603.093017578125,43.013,433.971,1252.72,1642.628,36.002,986.754,715.409,440.227,136.039,0.0,35.76773984357715,139.77366694249213,35.764980521053076,139.7711088694632,足立区,GARMIN,
19192106042,足立区 ラン,2025-05-21 21:50:15,2025-05-21 12:50:15,2721.800048828125,1214.241943359375,1214.241943359375,1214.241943359375,8.0,2.0,2.242000102996826,2.7060000896453853,2.250999927520752,213.0,31.0,139.0,156.0,161.125,174.0,3222,83.37999877929688,52.0,288.0,366.0,303.0,2.0,0.0,RECOVERY,24.350830078125,MINOR_AEROBIC_BENEFIT_0,NO_ANAEROBIC_BENEFIT_0,27.0,31.0,0.6000000238418579,7.599999904632568,,0.40000009536743164,337.0,3,5,14,394.8269958496094,649.280029296875,,33.998,607.987,554.993,0.0,0.0,795.981,0.0,0.0,0.0,0.0,35.76775987632573,139.77369787171483,35.76772282831371,139.7738082613796,足立区,GARMIN,
19170554175,Adachi Ward Running,2025-05-19 19:23:11,2025-05-19 10:23:11,7200.68017578125,3084.06298828125,4773.119140625,2841.0,12.0,4.0,2.3350000381469727,4.749000072479248,2.359999895095825,584.0,80.0,138.0,174.0,150.84375,213.0,7618,92.95999755859376,52.0,294.0,582.0,337.0,2.5999999046325684,0.6000000238418579,AEROBIC_BASE,63.14970397949219,MAINTAINING_AEROBIC_BASE_7,NO_ANAEROBIC_BENEFIT_0,21.0,30.0,-59.599998474121094,9.0,,15.799999237060547,815.0,8,10,57,316.92401123046875,602.969970703125,2068.35693359375,330.115,942.105,1635.606,58.0,0.0,1379.744,653.261,102.907,64.924,40.001,35.767852580174804,139.7740846965462,35.76768569648266,139.77360642515123,Adachi Ward,GARMIN,
19160395750,Adachi Ward Running,2025-05-18 19:18:13,2025-05-18 10:18:13,1096.6700439453125,508.2449951171875,509.1510009765625,472.0,1.0,10.0,2.1579999923706055,4.796000003814697,2.1570000648498535,97.0,13.0,140.0,164.0,141.0625,185.0,1150,48.32999877929688,,257.0,584.0,323.0,1.2999999523162842,0.6000000238418579,RECOVERY,23.710235595703125,RECOVERY_5,NO_ANAEROBIC_BENEFIT_0,27.0,30.0,3.0,13.399999618530273,,0.39999985694885254,131.0,2,1,6,430.9649963378906,,,44.37,192.99,253.999,16.001,0.0,65.999,49.999,46.999,33.003,9.998,35.7592390011996,139.77069589309394,35.76728763990104,139.773589996621,Adachi Ward,GARMIN,
19160392386,Adachi Ward Running,2025-05-18 15:34:46,2025-05-18 06:34:46,16974.75,7664.64208984375,10735.0234375,7126.674957275391,71.0,77.0,2.2149999141693115,9.284000396728516,2.2269999980926514,1405.0,199.0,143.0,168.0,156.984375,211.0,19676,85.5,52.0,288.0,1066.0,318.0,3.299999952316284,0.6000000238418579,AEROBIC_BASE,109.656005859375,IMPROVING_AEROBIC_BASE_8,NO_ANAEROBIC_BENEFIT_0,26.0,31.0,-17.600000381469727,11.800000190734863,,3.5999999046325684,2080.0,17,23,115,371.39801025390625,623.0499877929688,2015.5860595703125,430.397,1723.069,5346.531,124.005,0.0,4685.71,557.703,84.176,83.962,46.039,35.76751101762056,139.77350718341768,35.75634229928255,139.7682550828904,Adachi Ward,GARMIN,
19152510040,Adachi Ward - RP1 12*4*6*,2025-05-17 22:08:20,2025-05-17 13:08:20,5764.77001953125,2745.035888671875,2745.035888671875,2670.2620239257812,50.0,43.0,2.0999999046325684,7.959000110626221,2.0940001010894775,468.0,71.0,138.0,171.0,158.265625,236.0,7058,79.60000000000001,51.0,284.0,1135.0,337.0,2.4000000953674316,2.200000047683716,AEROBIC_BASE,75.78866577148438,MAINTAINING_AEROBIC_BASE_7,MAINTAINING_ANAEROBIC_BASE_1,,,-11.800000190734863,15.0,,8.0,742.0,19,9,36,410.677001953125,688.6690063476562,2389.12890625,160.0,1503.191,967.884,65.165,0.0,670.702,192.238,119.079,39.086,95.167,35.76633528806269,139.77294081822038,35.764795783907175,139.770965622738,Adachi Ward,GARMIN,
19121896561,Arakawa Ward Running,2025-05-14 20:20:51,2025-05-14 11:20:51,10132.23046875,4223.94482421875,4223.94482421875,4071.47998046875,108.0,96.0,2.3989999294281006,3.490000009536743,2.4630000591278076,852.0,110.0,150.0,171.0,156.359375,217.0,10812,91.75999755859375,51.0,324.0,542.0,350.0,3.200000047683716,0.0,AEROBIC_BASE,97.04580688476562,IMPROVING_AEROBIC_BASE_8,NO_ANAEROBIC_BENEFIT_0,,,4.599999904632568,33.599998474121094,,4.40000057220459,1172.0,11,5,64,338.8299865722656,576.802001953125,1955.43505859375,134.991,423.303,3070.362,569.991,0.0,1776.938,1329.27,173.934,102.032,2.998,35.7321997359395,139.76636672392488,35.73199337348342,139.76626303978264,Arakawa Ward,GARMIN,
19110260648,Adachi Ward - RP1 12*4*6*,2025-05-13 19:30:14,2025-05-13 10:30:14,6011.97021484375,2833.9208984375,2835.322998046875,2717.7470092773438,30.0,24.0,2.121000051498413,8.182999610900879,2.1449999809265137,489.0,74.0,139.0,164.0,147.5625,235.0,7152,89.57397823314142,51.0,249.0,939.0,278.0,2.299999952316284,2.0,AEROBIC_BASE,66.68701171875,MAINTAINING_AEROBIC_BASE_7,MAINTAINING_ANAEROBIC_BASE_1,,,0.4000000059604645,16.799999237060547,,0.8000001907348633,717.0,18,5,41,402.0710144042969,668.9619750976562,2269.4140625,84.078,1501.744,1153.897,29.0,0.0,408.921,78.261,45.982,37.154,31.069,35.767707573249936,139.7736372705549,35.76494732871652,139.771118927747,Adachi Ward,GARMIN,
19087395681,Hachioji City Trail Running,2025-05-11 10:21:36,2025-05-11 01:21:36,19543.9296875,16720.64453125,16720.64453125,14185.0,1231.0,1607.0,1.1690000295639038,3.5460000038146977,1.350000023841858,2318.0,434.0,148.0,182.0,96.28125,249.0,30944,74.10166217453965,51.0,135.0,651.0,194.0,3.9000000953674316,0.20000000298023224,AEROBIC_BASE,150.1133270263672,IMPROVING_AEROBIC_ENDURANCE_9,NO_ANAEROBIC_BENEFIT_0,,,188.39999389648438,731.7999877929688,,19.0,2316.0,20,101,130,451.3890075683594,816.9359741210938,3660.259033203125,1061.978,3756.721,8636.379,3265.27,0.0,851.184,232.996,109.37,64.612,54.987,35.6571348477155,139.20599794015288,35.634853821247816,139.2705305479467,Hachioji City,GARMIN,
19087362755,Hachioji City Trail Running,2025-05-11 08:12:43,2025-05-10 23:12:43,8119.83984375,7308.46923828125,7559.4951171875,6588.398010253906,903.0,518.0,1.1109999418258667,3.2750000953674316,1.4190000295639038,1272.0,190.0,153.0,177.0,99.71875,249.0,14610,65.31632725546365,51.0,168.0,656.0,233.0,3.799999952316284,0.0,TEMPO,144.74473571777344,IMPACTING_TEMPO_22,NO_ANAEROBIC_BENEFIT_0,,,176.39999389648438,620.5999755859375,,8.39996337890625,,9,,,,,,300.001,993.985,3248.712,2678.181,0.0,1113.013,295.94,110.992,85.988,46.017,35.6351999938488,139.27053172141314,35.65606447868049,139.20939688570797,Hachioji City,GARMIN,
19061080650,Adachi Ward Running リカバリー,2025-05-08 20:29:38,2025-05-08 11:29:38,2602.199951171875,1195.58203125,1195.58203125,1109.0,3.0,1.0,2.177000045776367,3.4619998931884766,2.2019999027252197,218.0,31.0,140.0,158.0,141.15625,179.0,2940,92.27450991901057,51.0,249.0,404.0,289.0,2.0999999046325684,0.0,RECOVERY,30.715469360351562,MINOR_AEROBIC_BENEFIT_0,NO_ANAEROBIC_BENEFIT_0,22.0,29.0,3.200000047683716,7.599999904632568,,0.6000003814697266,288.0,2,3,15,383.364013671875,749.5040283203125,,147.718,360.112,674.102,0.0,0.0,365.211,3.0,0.0,0.0,0.0,35.76776582747698,139.77343996055424,35.76806288212538,139.77431712672114,Adachi Ward,GARMIN,ゆえちゃんと一緒に自転車に乗って走った。リカバリーはこれくらいなのか。意外と短いけど、トレーニング効果は思ったよりあるんだな。
19051524156,Arakawa Ward Running,2025-05-07 20:52:33,2025-05-07 11:52:33,7955.68017578125,4143.98779296875,4143.98779296875,3909.0,59.0,54.0,1.919999957084656,3.555000066757202,1.9309999942779543,636.0,107.0,137.0,160.0,136.65625,214.0,9934,84.29088230244982,51.0,213.0,440.0,250.0,2.5,0.0,AEROBIC_BASE,44.05216979980469,MAINTAINING_AEROBIC_BASE_7,NO_ANAEROBIC_BENEFIT_0,20.0,25.0,7.0,29.600000381469727,,0.5999984741210938,836.0,1,7,53,429.5169982910156,698.6849975585938,2596.166015625,727.985,914.829,2454.173,0.0,0.0,169.954,56.003,0.0,0.0,0.0,35.732310293242335,139.76653737947345,35.73197786696255,139.7662203758955,Arakawa Ward,GARMIN,
19047159677,Adachi Ward Running 坂トレ,2025-05-07 08:50:51,2025-05-06 23:50:51,4870.2998046875,2287.922119140625,2347.6240234375,2184.7410049438477,87.0,81.0,2.128999948501587,4.964000225067139,2.1619999408721924,414.0,59.0,140.0,172.0,144.78125,211.0,5758,87.99173941012302,51.0,257.0,719.0,348.0,2.799999952316284,2.4000000953674316,AEROBIC_BASE,99.86372375488281,MAINTAINING_AEROBIC_FITNESS_1,MAINTAINING_ANAEROBIC_BASE_1,21.0,29.0,-3.4000000953674316,11.800000190734863,,1.1999998092651367,601.0,9,12,24,373.9309997558594,619.81298828125,,178.637,1047.037,727.174,297.624,0.0,147.621,70.545,89.217,132.012,144.995,35.7678044680506,139.773817230016,35.7649964466691,139.77098372764885,Adachi Ward,GARMIN,坂トレを初めてやってみた。時間がない時に公共の有酸素運動をやるにはいいかもしれないと思った。今回は坂を8本走って結果トレーニング効果がベースだった。もう少し追い込んでいれば、もしくは回数をこなしていれば、目的としていた高強度有酸素運動の能力の向上が期待できたかもしれない。早いペースで走ると足を素早く上げることができ、ピッチの問題は解決される。今度からは8本じゃなくて、やっぱり10本坂トレをやろうと思う。ただ、心配機能の向上を目的とするならば T ペース走がいいかと思った。坂トレで鍛えられるのはパフォーマンス力であって、心配機能ゾーン3の運動時間は坂トレでは少ない。
19039574505,Adachi Ward - RP1 12*4*6*,2025-05-06 17:48:04,2025-05-06 08:48:04,6308.91015625,3087.506103515625,3093.2880859375,2981.2990112304688,28.0,23.0,2.0429999828338623,4.515999794006348,2.052999973297119,484.0,80.0,139.0,164.0,158.625,240.0,8008,78.69000244140625,51.0,260.0,571.0,281.0,2.299999952316284,0.5,AEROBIC_BASE,40.65354919433594,MAINTAINING_AEROBIC_BASE_7,NO_ANAEROBIC_BENEFIT_0,20.0,29.0,-1.0,15.199999809265137,,0.4000005722045899,767.0,19,12,35,426.2879943847656,717.5789794921875,2343.3330078125,134.0,1821.219,1057.211,37.995,0.0,244.347,66.534,67.589,19.626,2.001,35.76781611889601,139.77376559749246,35.76481305062771,139.77093427442014,Adachi Ward,GARMIN,
18998449784,Suwa City Trail Running,2025-05-02 10:04:39,2025-05-02 01:04:39,11555.7099609375,8875.47265625,8875.47265625,7248.0,535.0,528.0,1.3020000457763672,5.467999935150146,1.468999981880188,1310.0,230.0,142.0,175.0,99.421875,243.0,16778,80.05400755167746,51.0,158.0,580.0,228.0,3.5,0.0,AEROBIC_BASE,109.29939270019531,IMPROVING_AEROBIC_ENDURANCE_9,NO_ANAEROBIC_BENEFIT_0,,,1637.199951171875,1940.199951171875,,2.4000244140625,1234.0,12,41,80,422.98199462890625,765.7340087890625,3481.51806640625,1503.951,2309.495,3046.99,1874.922,0.0,690.941,134.992,27.052,9.001,2.0,36.10396723262966,138.1872384622693,36.103947618976235,138.1872717384249,Suwa City,GARMIN,
18968701676,Suwa City Trail Running,2025-04-29 18:08:55,2025-04-29 09:08:55,1341.2900390625,1241.998046875,1241.998046875,795.0,45.0,41.0,1.0800000429153442,3.6579999923706055,1.0959999561309814,143.0,32.0,111.0,147.0,89.984375,217.0,1996,72.0867467929311,,131.0,524.0,233.0,0.8999999761581421,0.6000000238418579,RECOVERY,15.606460571289062,RECOVERY_5,NO_ANAEROBIC_BENEFIT_0,,,1803.199951171875,1850.199951171875,,0.60009765625,141.0,2,9,6,746.833984375,,,359.031,503.97,10.0,0.0,0.0,165.001,17.001,1.0,1.999,0.0,36.10349591821432,138.18702497519553,36.10358526930213,138.18703168071806,Suwa City,GARMIN,
18907501823,Adachi Ward - RP1 3,2025-04-23 08:56:41,2025-04-22 23:56:41,8952.3203125,3572.8779296875,3580.285888671875,3521.7960357666016,40.0,41.0,2.50600004196167,3.871999979019165,2.5109999179840083,699.0,93.0,150.0,182.0,171.6875,228.0,10128,87.42000122070313,51.0,298.0,472.0,324.0,3.700000047683716,0.0,TEMPO,115.77549743652344,IMPROVING_AEROBIC_FITNESS_2,NO_ANAEROBIC_BENEFIT_0,19.0,30.0,-2.5999999046325684,16.200000762939453,,0.8000001907348633,926.0,15,12,47,299.9209899902344,498.0369873046875,1604.72705078125,32.999,1336.439,1189.092,982.915,0.0,1430.279,303.519,30.044,0.0,0.0,35.767579497769475,139.77366928942502,35.76480777002871,139.77090334519744,Adachi Ward,GARMIN,
18897163229,Adachi Ward Running,2025-04-22 09:30:13,2025-04-22 00:30:13,2522.909912109375,1295.0350341796875,1295.0350341796875,1273.8779907226562,5.0,4.0,1.9479999542236328,13.427000045776367,2.013000011444092,184.0,34.0,130.0,142.0,170.484375,184.0,3650,59.22999877929688,,259.0,2303.0,264.0,1.2000000476837158,0.0,RECOVERY,11.977401733398438,RECOVERY_5,NO_ANAEROBIC_BENEFIT_0,26.0,30.0,1.600000023841858,6.400000095367432,,0.20000028610229495,351.0,3,10,10,469.1860046386719,781.8989868164062,,29.998,1195.981,19.001,0.0,0.0,5.998,0.0,0.0,0.0,6.002,35.767895663157105,139.7737411223352,35.76801912859082,139.77444511838257,Adachi Ward,GARMIN,
18889827341,Adachi Ward - RP1 12*4*6*,2025-04-21 18:08:27,2025-04-21 09:08:27,6053.08984375,2993.72900390625,2993.72900390625,2935.3479919433594,45.0,40.0,2.0220000743865967,6.037000179290772,2.0190000534057617,464.0,78.0,136.0,161.0,170.375,208.0,8390,71.02999877929688,51.0,250.0,699.0,277.0,2.299999952316284,0.8999999761581421,AEROBIC_BASE,45.02821350097656,MAINTAINING_AEROBIC_BASE_7,NO_ANAEROBIC_BENEFIT_0,19.0,29.0,-1.2000000476837158,15.600000381469727,,1.0,683.0,19,16,31,379.2460021972656,693.9180297851562,2317.5791015625,198.0,1876.902,887.225,0.0,0.0,228.498,13.854,12.655,44.832,42.296,35.76768544502556,139.77362126111984,35.764765022322536,139.77096939459443,Adachi Ward,GARMIN,疲労感あり。Garmin曰く今日は休んだほうがいいと言われたけれど、休んでいられず、リカバリーランと称して、ランニング。結局、ウィンドスプリントも行った。レッドプログラムを一通りこなして、週間走行距離65キロになるのが目標。ブループログラムは、65キロ以上を対象としているらしい。足が重いから、ストレッチを多めに。でも、ルナサンダルでも、ウィンドスプリントくらいなら、全然できる。これは、今後のトレーニングが良くなる予感かも。
18870055103,Hachioji City Trail Running,2025-04-19 10:53:30,2025-04-19 01:53:30,14632.6904296875,15583.318359375,15791.9619140625,11273.0,814.0,763.0,0.9390000104904175,5.151000022888184,1.055999994277954,2005.0,403.0,139.0,179.0,77.28125,244.0,24356,73.61407228185583,51.0,104.0,515.0,180.0,3.9000000953674316,0.4000000059604645,AEROBIC_BASE,138.11526489257812,IMPROVING_AEROBIC_ENDURANCE_9,NO_ANAEROBIC_BENEFIT_0,,,102.19999694824219,422.0,,39.59999084472656,995.0,15,43,44,,,,1737.276,5517.075,4476.855,2931.051,0.0,509.702,59.231,11.006,10.994,0.0,35.63428024761379,139.27072467282414,35.6322711892426,139.27067471668124,Hachioji City,GARMIN,4時間走っていた最後の時間はめちゃきつかった。エネルギーがない感覚があった。登りと下りの確認ができてよかった。やはり、足を持ち上げる意識でステップを踏むと関節への負担は少なく走れそう。今日のペースだと、35キロは14時間かかる。奥武蔵では35キロを10時間で完走しないといけないため、今日のペースでは遅すぎる。心拍数が160を超えると、乳酸が足に溜まって行く感覚があった。これを考えると、心拍を強くする必要があるのかな？
18860460815,Adachi Ward - Base,2025-04-18 15:23:49,2025-04-18 06:23:49,5391.77001953125,2132.135986328125,2132.135986328125,2128.112014770508,26.0,24.0,2.5290000438690186,3.2190001010894775,2.5409998893737793,466.0,55.0,167.0,181.0,166.296875,177.0,5860,91.47000122070312,51.0,318.0,438.0,335.0,3.200000047683716,0.0,TEMPO,79.34443664550781,IMPACTING_TEMPO_22,NO_ANAEROBIC_BENEFIT_0,26.0,31.0,-8.600000381469727,6.199999809265137,,1.8000001907348633,570.0,7,1,34,355.6440124511719,587.0679931640625,1903.9560546875,14.856,110.203,278.994,1722.912,0.0,1195.794,202.992,0.0,0.0,0.0,35.76781905256212,139.77356837131083,35.759957833215594,139.77100786753,Adachi Ward,GARMIN,
18854293498,Adachi Ward - Base,2025-04-17 21:58:03,2025-04-17 12:58:03,3557.6201171875,1611.0379638671875,1611.0379638671875,1609.8389892578125,21.0,17.0,2.2079999446868896,3.4800000190734863,2.2339999675750732,306.0,42.0,150.0,182.0,155.0,180.0,4140,83.57999877929689,51.0,251.0,519.0,300.0,2.5999999046325684,0.0,TEMPO,46.628814697265625,MAINTAINING_TEMPO_21,NO_ANAEROBIC_BENEFIT_0,24.0,29.0,3.200000047683716,17.200000762939453,,0.39999985694885254,371.0,4,6,19,356.36199951171875,643.4760131835938,,254.432,265.567,493.001,597.978,0.0,585.821,42.996,2.155,0.724,0.0,35.76770539395511,139.77379485033453,35.7647667825222,139.77098925970495,Adachi Ward,GARMIN,
